id,type,name,displayName,relApplicationToBusinessCapability,relApplicationToDataObject,relApplicationToITComponent:displayName,relApplicationToITComponent:activeFrom,relApplicationToITComponent:activeUntil,relApplicationToITComponent:costTotalAnnual,relApplicationToITComponent:description,relApplicationToITComponent:obsolescenceRiskComment,relApplicationToITComponent:obsolescenceRiskStatus,relApplicationToITComponent:serviceLevel,relApplicationToITComponent:technicalSuitability,relApplicationToProject,tags:GxP,tags:GD IT Teams,tags:Owned By,tags:Owning Function,tags:Business Domain,tags:Maturity Status,tags:Main Area,tags:PACE,tags:Business Unit,tags:Vendor,tags:LX PS WiP,tags:Region,tags:Other tags,relApplicationToUserGroup,maturityStatus,CMDB_SYS_ID,cmdbBizAppUrl,relToChild,functionalSuitability,technicalSuitability
c4d66d6a-7bf5-45f7-a7b7-2711f5182ea5,Application,Mercer Oneview,Mercer Oneview,Benefits Management,,Mercer Mercer Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=c81ea5371ba1245046a7da4cbc4bcbc4,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=86f47d73871535141db8ca2acebb356c,,,
325155e6-a233-4c37-b074-210eb3808ae9,Application,MetLife Legal Plans,MetLife Legal Plans,Benefits Management,,MetLife Legal Plans MetLife Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/cmdb_ci_service_discovered.do?sys_id=481ea5371ba1245046a7da4cbc4bcb2d,,,,
00e3da22-ac1a-4a20-ae25-f490f017157b,Application,Metrics That Matters (MTM),Metrics That Matters (MTM),~Development Operations & Portfolio Management (DO & PM) / Shared Services / Training,,Microsoft Microsoft Azure (Non REGN),,,,,,,,,,,,,,,,,,DO&PM,Explorance,,,,GD Learning Center of Excellence (LCoE),,,,,,
00e3da22-ac1a-4a20-ae25-f490f017157b,Application,Metrics That Matters (MTM),Metrics That Matters (MTM),~Development Operations & Portfolio Management (DO & PM) / Shared Services / Training,,Okta SSO,,,,,,,,,,,,,,,,,,DO&PM,Explorance,,,,GD Learning Center of Excellence (LCoE),,,,,,
3bbbc3a7-14a2-4c02-905e-cc059e2768bc,Application,MetroCom,MetroCom,Manage Corporate Security / Physical Security / Guard Management,,,,,,,,,,,,,,,,,,Law,,,,,,,Law / Legal Security,green,,,,appropriate,fullyAppropriate
5d195ace-b4ef-42fd-95ba-69659e4c16b0,Application,MFCS,MFCS,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
06061827-4b96-46d1-999d-41f098c0a187,Application,MHRA,MHRA,"~Global Patient Safety (GPS) / Case Evaluation and Reporting / Health Authority, License Partner, and Sponsor;~Regulatory / Health authority content",,,,,,,,,,,,,,,,,,,,GPS;RA,,,,,Regulatory,,,,,appropriate,adequate
6453a27b-c01b-4cc4-8399-7d3536b9b9e1,Application,MHRA DaSH Portal,MHRA DaSH Portal,~Regulatory / Health authority content,,,,,,,,,,,,,,,,,,,,RA,,,,,Regulatory,,,,,,
8cf67a88-ce61-4794-92e3-40f09d7b1a48,Application,MicroSEQ/3500 Data SeriesCollection Software,MicroSEQ/3500 Data SeriesCollection Software,IOPS Quality Control,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
bcbc09c7-1f81-455d-b255-a3b58175b956,Application,Microsoft Excel,Microsoft Excel,"Headcount Planning;IOPS Enterprise Support / Capital Planning;IOPS Enterprise Support / Financial Forecasting & Budgeting;IOPS Enterprise Support / IT Risk Management;IOPS Enterprise Support / Supplier Management;IOPS Enterprise Support / Workforce Planning;IOPS Product Development / Data Entry, Collection and Verification;IOPS Product Manufacturing / Finite Scheduling;IOPS Product Manufacturing / Operational Performance;IOPS Product Manufacturing / Personnel Management (Shift Scheduling);IOPS Product Manufacturing / Regulatory Jurisdiction Planning;IOPS Quality Assurance / Distribution Compliance;IOPS Quality Control / Lab Scheduling;IOPS Supply Chain Management / Capacity Planning;IOPS Supply Chain Management / Demand Planning;IOPS Supply Chain Management / Global Trade Management;IOPS Supply Chain Management / Order Management;IOPS Supply Chain Management / Product Lifecycle Management;IOPS Supply Chain Management / Warehouse Management",,Microsoft Microsoft Excel SaaS Hosting,,,,,,,,,,No,,,,,,IOPS,,,,,,,,,,,,,
a64b228d-e180-4e7c-b115-d19a6ac76b16,Application,Microsoft Gateway - IOPS,Microsoft Gateway - IOPS,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
7d5fa072-7a5d-4c55-8c24-fb7afbd91be6,Application,Microsoft Lists,Microsoft Lists,IOPS Enterprise Support / Collaboration;IOPS Enterprise Support / Portfolio Mgmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9287f771-0620-43af-b3da-f69c0481ea1c,Application,Microsoft OneNote,Microsoft OneNote,IOPS Product Manufacturing / Shift Handover,,Microsoft OneNote SaaS Hosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5868d98-9b65-4d40-a75d-0a0da7354b6a,Application,Microsoft Project,Microsoft Project,IOPS Enterprise Support / Collaboration;IOPS Enterprise Support / Portfolio Mgmt,,Microsoft Project Online Desktop Client SaaS Hosting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d6b74b4-0c43-4aa6-aad2-8b80070de813,Application,Microsoft Suite,Microsoft Suite,IOPS Enterprise Support / Collaboration;IOPS Enterprise Support / Portfolio Mgmt;IOPS Product Development / Process Characterization;IOPS Product Manufacturing / Batch Record Management;IOPS Quality Assurance / Change Control;IOPS Quality Assurance / Deviation Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732fae78-64e7-4b48-8d10-fc4c3a4c09cb,Application,Microsoft Windows RDP FL03 Vacuum Pump - TL,Microsoft Windows RDP FL03 Vacuum Pump - TL,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
ed887fcb-be23-4d19-ae9c-2a6d38f90c52,Application,Midscale Weekly Walkthrough,Midscale Weekly Walkthrough,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
cc19cc71-cf50-43b0-8f0a-1bc280a54f8b,Application,MIMS,MIMS,~Early Clinical Development (ECD) / Clinical Imaging,,,,,,,,,,,,,,,,,,,,ECD,,,,,ECD,,,,,appropriate,adequate
7cc94e52-62f7-4185-afa7-98c2a8766880,Application,Mini Tab,Mini Tab,"IOPS Product Development / Data Entry, Collection and Verification",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df5489f5-82d5-4461-8eec-459dcae9823b,Application,Minion-QCV,Minion-QCV,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
bd50b398-b9f6-4bd4-bad6-2629a930b893,Application,Miro,Miro,~Development Operations & Portfolio Management (DO & PM) / Drug Development Project and Portfolio Management;~Development Operations & Portfolio Management (DO & PM) / Drug Development Project and Portfolio Management / Program and Project Management (Drug Development),,,,,,,,,,,,,,,,,,,,DO&PM,RealtimeBoard,,,,"Global Development, PMO, Training",,,,,,
455cd497-8136-40b2-adc4-52e6a6e4ec65,Application,Modeling,Modeling,IOPS Product Development / Process Sciences New Technology Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9d296e7-7597-4b8d-9222-d652c67d58fe,Application,Modern Hire,Modern Hire,Talent Acquisition / Recruiting,,HireVue / Modern Hire Modern Hire SaaS Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Talent Acquisition,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=77d17b17db92db44c9dadda5ca9619ab,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=8ef47d73871535141db8ca2acebb3583,,,
f9d296e7-7597-4b8d-9222-d652c67d58fe,Application,Modern Hire,Modern Hire,Talent Acquisition / Recruiting,,Modern Hire Modern Hire Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Talent Acquisition,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=77d17b17db92db44c9dadda5ca9619ab,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=8ef47d73871535141db8ca2acebb3583,,,
f9d296e7-7597-4b8d-9222-d652c67d58fe,Application,Modern Hire,Modern Hire,Talent Acquisition / Recruiting,,Ping One SSO,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Talent Acquisition,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=77d17b17db92db44c9dadda5ca9619ab,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=8ef47d73871535141db8ca2acebb3583,,,
7ed7dcc1-8c8c-4c50-9be4-5102b0e5faef,Application,MoveSpring,MoveSpring,Benefits Management / Wellness,,,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,G&A IT,Human Resources / Total Rewards,,,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=8af47d73871535141db8ca2acebb3584,,,
c1258a0a-8dda-4183-9b97-d399f934e891,Application,MTDB_MSSQL_IOPS,MTDB_MSSQL_IOPS,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
be4ea3f5-3dd1-41e9-8852-9e0e3cd8c053,Application,MTDB_MSSQL_IOPS_GxP,MTDB_MSSQL_IOPS_GxP,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
d43970f8-0c67-4e4b-a377-a36b8a372525,Application,MTS Shared Services,MTS Shared Services,Collaborations & Touchpoints / GD Quality;Foundational Capabilities,,,,,,,,,,,,,,,,,,,,Quality,,,,,Quality,,,,,appropriate,adequate
69126b29-1866-466a-8b57-e80d7daaf26d,Application,MUFG Global Payment Hub,MUFG Global Payment Hub,Treasury Management / Accounts Payable and Expense Reimbursement / Process accounts payable (AP),Payment Data,,,,,,,,,,,,,,,,,,,,,,,,Financial Services / Treasury / Treasury OPS,,,,,,
71c0f4b6-c656-40ed-8558-971ffb92153d,Application,Multi-Edit 2008 Lite for SAS,Multi-Edit 2008 Lite for SAS,Collaborations & Touchpoints / BDM;~Biostatistics and Data Management (BDM) / Statistical Programming / Clinical Data Review (2),,,,,,,,,,,,,,,,,,,,BDM;MA;RA,SAS Institute,,,,"BDM;BDM, HEOR",,,,,appropriate,adequate
ed8c983e-1038-4f9d-8534-5bd0ddf268c8,Application,My Family Care,My Family Care,Benefits Management,,MyFamilyCare MyFamilyCare Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=181ea5371ba1245046a7da4cbc4bcbd1,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=06f47d73871535141db8ca2acebb3585,,,
aaa85646-fe07-42a8-8e2d-2137dce1255d,Application,mYSupply,mYSupply,IOPS Supply Chain Management / Demand Planning;IOPS Supply Chain Management / Order Management;IOPS Supply Chain Management / Supply Planning,,,,,,,,,,,,No,,,,,,IOPS,,,,,Global,,,,,,,,
ffbc5c6e-774b-40de-b0db-05b1324062f3,Application,MyVHI,MyVHI,Benefits Management,,VHI VHI Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/cmdb_ci_service_discovered.do?sys_id=601ee5371ba1245046a7da4cbc4bcb6b,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=640531b3871535141db8ca2acebb3556,,,
a4f5295e-67df-4ff9-837f-94b3f6dd9474,Application,N-Side,N-Side,~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking;~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Clinical Drug Supply Management,,,,,,,,,,,CDSL Forecasting Lite Solution - Discovery Phase,,,,,,,,,DO&PM,N-Side,,,,Clinical Drug Supply and Logistics,,,,,appropriate,adequate
6d3d4185-9389-409d-b6fb-d28dd7971f11,Application,Nagios XI,Nagios XI,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
50876f71-43ae-45be-bc11-49ec43744b10,Application,Nationwide,Nationwide,Benefits Management,,Nationwide Nationwide Application Hosting,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / Total Rewards,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=541ea5371ba1245046a7da4cbc4bcbde,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=0ef47d73871535141db8ca2acebb3586,,,
0d040430-efb9-405b-83a5-7378ae123cd8,Application,Nautilus LIMS,Nautilus LIMS,"IOPS Product Development / Data Entry, Collection and Verification;IOPS Product Development / New Modalities Lab Operation;IOPS Product Development / Process Characterization;IOPS Product Development / Technical Transfer;IOPS Quality Assurance / Deviation Management;IOPS Quality Control / In-Process and Product Release Testing;IOPS Quality Control / Lab Inventory Mgmt;IOPS Quality Control / Non-routine testing;IOPS Quality Control / Raw Materials Testing;IOPS Quality Control / Reference Standards and Reagent Mgmt;IOPS Quality Control / Sample Management;IOPS Quality Control / Stability Management;IOPS Quality Control / Test & Result Management;IOPS Supply Chain Management / Warehouse Management;Touchpoints & Collaborations",,,,,,,,,,,* IOPS - QC Systems Program,Yes,,,,,,IOPS,,,,,Global,,ECD,,,,,appropriate,adequate
217cebca-ebfb-474d-9f55-1b28c7e36196,Application,NCP,NCP,~Early Clinical Development (ECD) / Precision Medicine / Sample Management and Reconciliation / Sample Collection Planning,,Okta SSO,,,,,,,,,,,,,,,,,,ECD,Nurocor,,,,Precision Medicine,,,,,,
f6c7f89e-cc36-4359-b173-3690ddc93af4,Application,NEMO DGT,NEMO DGT,Core HR / Workforce Deployment,,,,,,,,,,,,,,,,,,G&A IT - Human Resources,,,,,,Business Owned;G&A IT,Human Resources / NEMO,grey,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=819ba9971bf0659479027669cc4bcb58,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=0af47d73871535141db8ca2acebb358a,,insufficient,
9fde7145-365d-40f8-bc92-cc0a321a55ba,Application,New Hire Onboarding Tool,New Hire Onboarding Tool,Foundational Capabilities / Training and Onboarding (GxP),,,,,,,,,,,,,,,,,,,,DO&PM,In-House,,,,Global Development,,,,,appropriate,adequate
737efff4-1855-48f6-913d-9ad4f0e598d3,Application,NGS rAAV Characterization Software,NGS rAAV Characterization Software,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
d40f6972-8c1d-4325-8f61-be2ccdb24df8,Application,Nimble Study - Myasthenia Gravis,Nimble Study - Myasthenia Gravis,~Development Operations & Portfolio Management (DO & PM) / Study Execution and Tracking / Clinical Trial Optimization,,,,,,,,,,,,,,,,,,,,DO&PM,Clariness,,,,,,,,,,
1caec727-4883-4bef-8158-70bea2dded48,Application,NON-GMP - Magnitude Angles for Oracle (EBS),NON-GMP - Magnitude Angles for Oracle (EBS),,,,,,,,,,,,,No,,,,,,IOPS,,,,,,,,,,,,,
7f429aac-1eb9-4ab1-96cb-6962b4584319,Application,Norstella - Panalgo IHD,Norstella - Panalgo IHD,~Global Medical Affairs (GMA) / Health Economics and Outcomes Research (HEOR),,,,,,,,,,,,,,,,,,,,MA,,,,,Health Economics and Outcomes Research (HEOR),,,,,appropriate,adequate
933b0a86-bafa-4b74-be18-0e228815c544,Application,Northern Trust - Passport,Northern Trust - Passport,Treasury Management,,,,,,,,,,,,,,,,,,G&A IT - Financial Services,,,,,,Business Owned;G&A IT,Financial Services / Treasury,yellow,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=1169f77d87c3c590ed31bbff8bbb35e7,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=8ef47d73871535141db8ca2acebb3593,,,
9fa44afb-fbc1-4196-97ba-d19756229fb8,Application,Northern Trust - Web Cash,Northern Trust - Web Cash,Treasury Management,,,,,,,,,,,,,,,,,,G&A IT - Financial Services,,,,,,Business Owned;G&A IT,Financial Services / Treasury,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=31d937bd87c3c590ed31bbff8bbb354f,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=0af47d73871535141db8ca2acebb3594,,,
09fe4caf-9440-495f-adef-affca9a15e23,Application,Northern Trust Website,Northern Trust Website,Treasury Management / Treasury Operations / Manage cash,,,,,,,,,,,,,,,,,,G&A IT - Financial Services,,,,,,Business Owned;G&A IT;SOX,Financial Services / Treasury,green,https://regeneron.service-now.com/nav_to.do?uri=cmdb_ci_service_auto.do?sys_id=973b965c87e06518ed31bbff8bbb35b8,https://regeneron.service-now.com/cmdb_ci_business_app.do?sys_id=92f47d73871535141db8ca2acebb3595,,,
bdad2d96-c3b4-45b4-965a-0206c62ac2b8,Application,Nova BioProfile FlexII,Nova BioProfile FlexII,,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
6634216c-85b6-4584-87de-a1b851936993,Application,nQuery Advanced,nQuery Advanced,~Biostatistics and Data Management (BDM) / Statistical Programming / Clinical Data Review (2),,,,,,,,,,,,,,,,,,,,BDM;ECD,Statsols,,,,BDM,,,,,appropriate,adequate
39e90d6a-86d4-4d69-8ed4-6cbba243eedc,Application,NuGenesis LMS/ELN,NuGenesis LMS/ELN,IOPS Quality Control,,,,,,,,,,,,Yes,,,,,,IOPS,,,,,,,,,,,,,
a64bc8fb-777e-46e8-b9ff-0a81fcbb39f6,Application,NuGenesis LMS/ELN (Analytical Sciences),NuGenesis LMS/ELN (Analytical Sciences),IOPS Quality Control,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
7ee98fba-61c1-4fd7-b7ff-b08d9bbaad42,Application,NuGenesis LMS/ELN (DPPS),NuGenesis LMS/ELN (DPPS),IOPS Product Development / Process Characterization,,,,,,,,,,,,,,,,,,IOPS,,,,,,,,,,,,,
c47e683d-b443-4da5-bfe4-c215f29c268c,Application,NuGenesis SDMS,NuGenesis SDMS,IOPS Quality Control / Lab Data Capture & Mgmt,,,,,,,,,,,IOPS - GLO SDMS Upgrade,Yes,,,,,,IOPS,,,,,Global,,,,,,,,
1f1c030f-bc0b-4953-ab88-af2e540fe79f,Application,Nymi Band – Global –  IOPS,Nymi Band – Global –  IOPS,,,,,,,,,,,,IOPS - GLO Nymi Qualification,,,,,,,IOPS,,,,,Global,Digital Transformation,,,,,,,
19d71cd8-f9ea-4a44-8116-6f31bc8e8978,Application,ODR (CST Dashboard),ODR (CST Dashboard),Foundational Capabilities,Site / Site Monitoring,,,,,,,,,,,,,,,,,,,ECD,,,,,ECD,,,,,,
170a9bd8-7af3-4a4e-9bff-d5c24923917e,Application,Off-X,Off-X,~Regulatory / Regulatory Intelligence,,,,,,,,,,,,,,,,,,,,RA,Clarivate,,,,Regulatory,,,,,appropriate,adequate
9f011119-0f55-4ff6-b830-4f3f730ab9d3,Application,Office Suite,Office Suite,Foundational Capabilities,,,,,,,,,,,,,,,,,,,,MA,,,,,Medical Affairs,,,,Office Suite / Microsoft Outlook,appropriate,adequate
4dad3c8c-3782-4f7a-922c-baed060caf72,Application,Microsoft Outlook,Office Suite / Microsoft Outlook,Foundational Capabilities;IOPS Product Manufacturing / Shift Handover;~Global Patient Safety (GPS) / Case Evaluation and Reporting / Case Management / Case Intake and Triage,,Clinical ODR Performance Tracking Bot,,,,,,,,,,,,,,,,,,GPS,,,,,,,,,,,
4dad3c8c-3782-4f7a-922c-baed060caf72,Application,Microsoft Outlook,Office Suite / Microsoft Outlook,Foundational Capabilities;IOPS Product Manufacturing / Shift Handover;~Global Patient Safety (GPS) / Case Evaluation and Reporting / Case Management / Case Intake and Triage,,Medical Safety Mailbox,,,,,,,,,,,,,,,,,,GPS,,,,,,,,,,,
e339fe66-e1be-4b60-8fbe-f655988993fd,Application,Omics,Omics,IOPS Product Development / Process Sciences New Technology Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f707422b-09f3-4b19-ae1c-8982eda41b3a,Application,OMOP ATLAS,OMOP ATLAS,~Global Medical Affairs (GMA) / Health Economics and Outcomes Research (HEOR),,,,,,,,,,,,,,,,,,,,MA,,,,,Health Economics and Outcomes Research (HEOR),,,,,appropriate,adequate
ac625932-bb27-4852-80d8-836c410b6461,Application,One Pager Pro,One Pager Pro,Collaborations & Touchpoints / DO&PM;~Development Operations & Portfolio Management (DO & PM) / Drug Development Project and Portfolio Management;~Development Operations & Portfolio Management (DO & PM) / Drug Development Project and Portfolio Management / Program and Project Management (Drug Development);~Regulatory / Submission development,,,,,,,,,,,,,,,,,,,,DO&PM;RA,Chronicle Graphics,,,,DO&PM;Regulatory,,,,,appropriate,adequate
4692ca52-829b-4fe3-9290-fc37a7ccd696,Application,OnePager,OnePager,IOPS Enterprise Support / Collaboration;IOPS Enterprise Support / Portfolio Mgmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366a9c2a-b91e-418d-8396-a27ef0a7faca,Application,OneTrust,OneTrust,Manage Data Privacy / Privacy Risk Assessment / Privacy Impact Assessment;Manage Data Privacy / Privacy Risk Assessment / Privacy Vendor Risk Assessment;Manage Data Privacy / Privacy Risk Prevention / Privacy by Design,,,,,,,,,,,OneTrust DSAR Implementation;OneTrust Incident Management;Workday Demand Backlog,,,,,,,Law,,,,,,,Law / Privacy Management,grey,,,,appropriate,
7d2d6207-dcc2-404f-8c4f-731db6df8900,Application,Online List,Online List,IOPS Enterprise Support / Collaboration;IOPS Enterprise Support / Portfolio Mgmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705df887-9b49-41b5-bf79-44a63f8478bb,Application,OpenText Content Management Suite,OpenText Content Management Suite,IOPS Quality Assurance / Record Retention Management;Manage Records / Store and Maintain Records,,,,,,,,,,,,,,,,,,Law,,,,,,,Law / Records Management,grey,,,,,
7ce3177a-98fa-4ea8-b6b3-9d3be28dd7d3,Application,Operational Data Lake,Operational Data Lake,Foundational Capabilities / Data Aggregation and Storage,,Bus Ops SharePoint (Protocol Deviation) to Data Lake Phase 2 Bot,,,,,,,,,SDE - Ingest REGNU Data to ODL;SDE - Ingest Zai China Operational Data into ODL;SDE- Integration Cluepoints data into ODL,,,,,,,,,BDM;DO&PM,Saama Technologies,,,,DO&PM,,,,,appropriate,adequate
7ce3177a-98fa-4ea8-b6b3-9d3be28dd7d3,Application,Operational Data Lake,Operational Data Lake,Foundational Capabilities / Data Aggregation and Storage,,Bus Ops SharePoint (Study Budget) to Data Lake Phase 1 Bot,,,,,,,,,SDE - Ingest REGNU Data to ODL;SDE - Ingest Zai China Operational Data into ODL;SDE- Integration Cluepoints data into ODL,,,,,,,,,BDM;DO&PM,Saama Technologies,,,,DO&PM,,,,,appropriate,adequate
7ce3177a-98fa-4ea8-b6b3-9d3be28dd7d3,Application,Operational Data Lake,Operational Data Lake,Foundational Capabilities / Data Aggregation and Storage,,PPD Study Report Generation Bot,,,,,,,,,SDE - Ingest REGNU Data to ODL;SDE - Ingest Zai China Operational Data into ODL;SDE- Integration Cluepoints data into ODL,,,,,,,,,BDM;DO&PM,Saama Technologies,,,,DO&PM,,,,,appropriate,adequate
7ce3177a-98fa-4ea8-b6b3-9d3be28dd7d3,Application,Operational Data Lake,Operational Data Lake,Foundational Capabilities / Data Aggregation and Storage,,PPD/IRT/ERT Report Integration to Data Lake Bot,,,,,,,,,SDE - Ingest REGNU Data to ODL;SDE - Ingest Zai China Operational Data into ODL;SDE- Integration Cluepoints data into ODL,,,,,,,,,BDM;DO&PM,Saama Technologies,,,,DO&PM,,,,,appropriate,adequate
